Pression,Temperature,_id,cpu_temp,date,id_capteur,mac,time
37,47,60c738561f6f0ea00fe7b28c,88,2021-05-18,5fe37feb264392bcd1b27,CHPTOTOYPE24517,22:00:00
48,64,60c738561f6f0ea00fe7b28d,87,2021-05-18,5fe37feb264392bcd1b27,CHPTOTOYPE24517,23:00:00
25,39,60c738561f6f0ea00fe7b28e,51,2021-05-19,5fe37feb264392bcd1b27,CHPTOTOYPE24517,0:00:00
26,43,60c738561f6f0ea00fe7b28f,98,2021-05-19,5fe37feb264392bcd1b27,CHPTOTOYPE24517,1:00:00
40,54,60c738561f6f0ea00fe7b290,49,2021-05-19,5fe37feb264392bcd1b27,CHPTOTOYPE24517,2:00:00
43,59,60c738561f6f0ea00fe7b291,89,2021-05-19,5fe37feb264392bcd1b27,CHPTOTOYPE24517,3:00:00
43,54,60c738561f6f0ea00fe7b292,47,2021-05-19,5fe37feb264392bcd1b27,CHPTOTOYPE24517,4:00:00
45,62,60c738561f6f0ea00fe7b293,49,2021-05-19,5fe37feb264392bcd1b27,CHPTOTOYPE24517,5:00:00
8,24,60c738561f6f0ea00fe7b294,94,2021-05-19,5fe37feb264392bcd1b27,CHPTOTOYPE24517,6:00:00
17,31,60c738561f6f0ea00fe7b295,53,2021-05-19,5fe37feb264392bcd1b27,CHPTOTOYPE24517,7:00:00
49,61,60c738561f6f0ea00fe7b296,90,2021-05-19,5fe37feb264392bcd1b27,CHPTOTOYPE24517,8:00:00
44,53,60c738561f6f0ea00fe7b297,52,2021-05-19,5fe37feb264392bcd1b27,CHPTOTOYPE24517,9:00:00
22,38,60c738561f6f0ea00fe7b298,29,2021-05-19,5fe37feb264392bcd1b27,CHPTOTOYPE24517,10:00:00
10,21,60c738561f6f0ea00fe7b299,73,2021-05-19,5fe37feb264392bcd1b27,CHPTOTOYPE24517,11:00:00
12,26,60c738561f6f0ea00fe7b29a,54,2021-05-19,5fe37feb264392bcd1b27,CHPTOTOYPE24517,12:00:00
15,24,60c738561f6f0ea00fe7b29b,50,2021-05-19,5fe37feb264392bcd1b27,CHPTOTOYPE24517,13:00:00
20,30,60c738561f6f0ea00fe7b29c,98,2021-05-19,5fe37feb264392bcd1b27,CHPTOTOYPE24517,14:00:00
25,42,60c738561f6f0ea00fe7b29d,22,2021-05-19,5fe37feb264392bcd1b27,CHPTOTOYPE24517,15:00:00
26,40,60c738561f6f0ea00fe7b29e,86,2021-05-19,5fe37feb264392bcd1b27,CHPTOTOYPE24517,16:00:00
14,30,60c738561f6f0ea00fe7b29f,46,2021-05-19,5fe37feb264392bcd1b27,CHPTOTOYPE24517,17:00:00
47,56,60c738561f6f0ea00fe7b2a0,86,2021-05-19,5fe37feb264392bcd1b27,CHPTOTOYPE24517,18:00:00
46,57,60c738561f6f0ea00fe7b2a1,60,2021-05-19,5fe37feb264392bcd1b27,CHPTOTOYPE24517,19:00:00
34,43,60c738561f6f0ea00fe7b2a2,22,2021-05-19,5fe37feb264392bcd1b27,CHPTOTOYPE24517,20:00:00
15,32,60c738561f6f0ea00fe7b2a3,52,2021-05-19,5fe37feb264392bcd1b27,CHPTOTOYPE24517,21:00:00
45,56,60c738561f6f0ea00fe7b2a4,58,2021-05-19,5fe37feb264392bcd1b27,CHPTOTOYPE24517,22:00:00
47,65,60c738561f6f0ea00fe7b2a5,57,2021-05-19,5fe37feb264392bcd1b27,CHPTOTOYPE24517,23:00:00
27,40,60c738561f6f0ea00fe7b2a6,31,2021-05-20,5fe37feb264392bcd1b27,CHPTOTOYPE24517,0:00:00
24,42,60c738561f6f0ea00fe7b2a7,78,2021-05-20,5fe37feb264392bcd1b27,CHPTOTOYPE24517,1:00:00
34,46,60c738561f6f0ea00fe7b2a8,91,2021-05-20,5fe37feb264392bcd1b27,CHPTOTOYPE24517,2:00:00
25,41,60c738561f6f0ea00fe7b2a9,46,2021-05-20,5fe37feb264392bcd1b27,CHPTOTOYPE24517,3:00:00
33,42,60c738561f6f0ea00fe7b2aa,65,2021-05-20,5fe37feb264392bcd1b27,CHPTOTOYPE24517,4:00:00
50,62,60c738561f6f0ea00fe7b2ab,71,2021-05-20,5fe37feb264392bcd1b27,CHPTOTOYPE24517,5:00:00
17,28,60c738561f6f0ea00fe7b2ac,62,2021-05-20,5fe37feb264392bcd1b27,CHPTOTOYPE24517,6:00:00
12,28,60c738561f6f0ea00fe7b2ad,30,2021-05-20,5fe37feb264392bcd1b27,CHPTOTOYPE24517,7:00:00
27,45,60c738561f6f0ea00fe7b2ae,61,2021-05-20,5fe37feb264392bcd1b27,CHPTOTOYPE24517,8:00:00
22,34,60c738561f6f0ea00fe7b2af,23,2021-05-20,5fe37feb264392bcd1b27,CHPTOTOYPE24517,9:00:00
44,56,60c738561f6f0ea00fe7b2b0,88,2021-05-20,5fe37feb264392bcd1b27,CHPTOTOYPE24517,10:00:00
45,62,60c738561f6f0ea00fe7b2b1,69,2021-05-20,5fe37feb264392bcd1b27,CHPTOTOYPE24517,11:00:00
36,50,60c738561f6f0ea00fe7b2b2,98,2021-05-20,5fe37feb264392bcd1b27,CHPTOTOYPE24517,12:00:00
40,53,60c738561f6f0ea00fe7b2b3,59,2021-05-20,5fe37feb264392bcd1b27,CHPTOTOYPE24517,13:00:00
20,35,60c738561f6f0ea00fe7b2b4,66,2021-05-20,5fe37feb264392bcd1b27,CHPTOTOYPE24517,14:00:00
46,61,60c738561f6f0ea00fe7b2b5,83,2021-05-20,5fe37feb264392bcd1b27,CHPTOTOYPE24517,15:00:00
52,64,60c738561f6f0ea00fe7b2b6,51,2021-05-20,5fe37feb264392bcd1b27,CHPTOTOYPE24517,16:00:00
43,61,60c738561f6f0ea00fe7b2b7,46,2021-05-20,5fe37feb264392bcd1b27,CHPTOTOYPE24517,17:00:00
39,51,60c738561f6f0ea00fe7b2b8,52,2021-05-20,5fe37feb264392bcd1b27,CHPTOTOYPE24517,18:00:00
41,58,60c738561f6f0ea00fe7b2b9,66,2021-05-20,5fe37feb264392bcd1b27,CHPTOTOYPE24517,19:00:00
6,21,60c738561f6f0ea00fe7b2ba,80,2021-05-20,5fe37feb264392bcd1b27,CHPTOTOYPE24517,20:00:00
24,34,60c738561f6f0ea00fe7b2bb,80,2021-05-20,5fe37feb264392bcd1b27,CHPTOTOYPE24517,21:00:00
48,61,60c738561f6f0ea00fe7b2bc,26,2021-05-20,5fe37feb264392bcd1b27,CHPTOTOYPE24517,22:00:00
35,53,60c738561f6f0ea00fe7b2bd,72,2021-05-20,5fe37feb264392bcd1b27,CHPTOTOYPE24517,23:00:00
36,45,60c738561f6f0ea00fe7b2be,80,2021-05-21,5fe37feb264392bcd1b27,CHPTOTOYPE24517,0:00:00
17,35,60c738561f6f0ea00fe7b2bf,32,2021-05-21,5fe37feb264392bcd1b27,CHPTOTOYPE24517,1:00:00
33,43,60c738561f6f0ea00fe7b2c0,36,2021-05-21,5fe37feb264392bcd1b27,CHPTOTOYPE24517,2:00:00
16,31,60c738561f6f0ea00fe7b2c1,71,2021-05-21,5fe37feb264392bcd1b27,CHPTOTOYPE24517,3:00:00
17,28,60c738561f6f0ea00fe7b2c2,51,2021-05-21,5fe37feb264392bcd1b27,CHPTOTOYPE24517,4:00:00
4,20,60c738561f6f0ea00fe7b2c3,90,2021-05-21,5fe37feb264392bcd1b27,CHPTOTOYPE24517,5:00:00
8,20,60c738561f6f0ea00fe7b2c4,33,2021-05-21,5fe37feb264392bcd1b27,CHPTOTOYPE24517,6:00:00
25,43,60c738561f6f0ea00fe7b2c5,85,2021-05-21,5fe37feb264392bcd1b27,CHPTOTOYPE24517,7:00:00
26,37,60c738561f6f0ea00fe7b2c6,38,2021-05-21,5fe37feb264392bcd1b27,CHPTOTOYPE24517,8:00:00
28,39,60c738561f6f0ea00fe7b2c7,98,2021-05-21,5fe37feb264392bcd1b27,CHPTOTOYPE24517,9:00:00
22,34,60c738561f6f0ea00fe7b2c8,76,2021-05-21,5fe37feb264392bcd1b27,CHPTOTOYPE24517,10:00:00
9,27,60c738561f6f0ea00fe7b2c9,36,2021-05-21,5fe37feb264392bcd1b27,CHPTOTOYPE24517,11:00:00
44,53,60c738561f6f0ea00fe7b2ca,76,2021-05-21,5fe37feb264392bcd1b27,CHPTOTOYPE24517,12:00:00
38,50,60c738561f6f0ea00fe7b2cb,56,2021-05-21,5fe37feb264392bcd1b27,CHPTOTOYPE24517,13:00:00
31,40,60c738561f6f0ea00fe7b2cc,90,2021-05-21,5fe37feb264392bcd1b27,CHPTOTOYPE24517,14:00:00
34,46,60c738561f6f0ea00fe7b2cd,34,2021-05-21,5fe37feb264392bcd1b27,CHPTOTOYPE24517,15:00:00
49,59,60c738561f6f0ea00fe7b2ce,22,2021-05-21,5fe37feb264392bcd1b27,CHPTOTOYPE24517,16:00:00
32,43,60c738561f6f0ea00fe7b2cf,38,2021-05-21,5fe37feb264392bcd1b27,CHPTOTOYPE24517,17:00:00
46,60,60c738561f6f0ea00fe7b2d0,65,2021-05-21,5fe37feb264392bcd1b27,CHPTOTOYPE24517,18:00:00
33,50,60c738561f6f0ea00fe7b2d1,37,2021-05-21,5fe37feb264392bcd1b27,CHPTOTOYPE24517,19:00:00
46,64,60c738561f6f0ea00fe7b2d2,95,2021-05-21,5fe37feb264392bcd1b27,CHPTOTOYPE24517,20:00:00
8,20,60c738561f6f0ea00fe7b2d3,47,2021-05-21,5fe37feb264392bcd1b27,CHPTOTOYPE24517,21:00:00
2,20,60c738561f6f0ea00fe7b2d4,92,2021-05-21,5fe37feb264392bcd1b27,CHPTOTOYPE24517,22:00:00
20,30,60c738561f6f0ea00fe7b2d5,94,2021-05-21,5fe37feb264392bcd1b27,CHPTOTOYPE24517,23:00:00
15,24,60c738561f6f0ea00fe7b2d6,25,2021-05-22,5fe37feb264392bcd1b27,CHPTOTOYPE24517,0:00:00
12,26,60c738561f6f0ea00fe7b2d7,85,2021-05-22,5fe37feb264392bcd1b27,CHPTOTOYPE24517,1:00:00
11,26,60c738561f6f0ea00fe7b2d8,67,2021-05-22,5fe37feb264392bcd1b27,CHPTOTOYPE24517,2:00:00
11,24,60c738561f6f0ea00fe7b2d9,30,2021-05-22,5fe37feb264392bcd1b27,CHPTOTOYPE24517,3:00:00
33,42,60c738561f6f0ea00fe7b2da,65,2021-05-22,5fe37feb264392bcd1b27,CHPTOTOYPE24517,4:00:00
43,56,60c738561f6f0ea00fe7b2db,29,2021-05-22,5fe37feb264392bcd1b27,CHPTOTOYPE24517,5:00:00
44,62,60c738561f6f0ea00fe7b2dc,92,2021-05-22,5fe37feb264392bcd1b27,CHPTOTOYPE24517,6:00:00
20,37,60c738561f6f0ea00fe7b2dd,66,2021-05-22,5fe37feb264392bcd1b27,CHPTOTOYPE24517,7:00:00
48,60,60c738561f6f0ea00fe7b2de,48,2021-05-22,5fe37feb264392bcd1b27,CHPTOTOYPE24517,8:00:00
16,33,60c738561f6f0ea00fe7b2df,25,2021-05-22,5fe37feb264392bcd1b27,CHPTOTOYPE24517,9:00:00
23,39,60c738561f6f0ea00fe7b2e0,35,2021-05-22,5fe37feb264392bcd1b27,CHPTOTOYPE24517,10:00:00
14,25,60c738561f6f0ea00fe7b2e1,25,2021-05-22,5fe37feb264392bcd1b27,CHPTOTOYPE24517,11:00:00
38,55,60c738561f6f0ea00fe7b2e2,67,2021-05-22,5fe37feb264392bcd1b27,CHPTOTOYPE24517,12:00:00
26,44,60c738561f6f0ea00fe7b2e3,54,2021-05-22,5fe37feb264392bcd1b27,CHPTOTOYPE24517,13:00:00
26,43,60c738561f6f0ea00fe7b2e4,93,2021-05-22,5fe37feb264392bcd1b27,CHPTOTOYPE24517,14:00:00
42,53,60c738561f6f0ea00fe7b2e5,79,2021-05-22,5fe37feb264392bcd1b27,CHPTOTOYPE24517,15:00:00
13,26,60c738561f6f0ea00fe7b2e6,74,2021-05-22,5fe37feb264392bcd1b27,CHPTOTOYPE24517,16:00:00
23,34,60c738561f6f0ea00fe7b2e7,58,2021-05-22,5fe37feb264392bcd1b27,CHPTOTOYPE24517,17:00:00
49,65,60c738561f6f0ea00fe7b2e8,23,2021-05-22,5fe37feb264392bcd1b27,CHPTOTOYPE24517,18:00:00
28,42,60c738561f6f0ea00fe7b2e9,46,2021-05-22,5fe37feb264392bcd1b27,CHPTOTOYPE24517,19:00:00
43,57,60c738561f6f0ea00fe7b2ea,70,2021-05-22,5fe37feb264392bcd1b27,CHPTOTOYPE24517,20:00:00
38,47,60c738561f6f0ea00fe7b2eb,88,2021-05-22,5fe37feb264392bcd1b27,CHPTOTOYPE24517,21:00:00
17,31,60c738561f6f0ea00fe7b2ec,73,2021-05-22,5fe37feb264392bcd1b27,CHPTOTOYPE24517,22:00:00
16,30,60c738561f6f0ea00fe7b2ed,30,2021-05-22,5fe37feb264392bcd1b27,CHPTOTOYPE24517,23:00:00
43,58,60c738561f6f0ea00fe7b2ee,72,2021-05-23,5fe37feb264392bcd1b27,CHPTOTOYPE24517,0:00:00
36,54,60c738561f6f0ea00fe7b2ef,74,2021-05-23,5fe37feb264392bcd1b27,CHPTOTOYPE24517,1:00:00
44,57,60c738561f6f0ea00fe7b2f0,44,2021-05-23,5fe37feb264392bcd1b27,CHPTOTOYPE24517,2:00:00
45,59,60c738561f6f0ea00fe7b2f1,26,2021-05-23,5fe37feb264392bcd1b27,CHPTOTOYPE24517,3:00:00
30,44,60c738561f6f0ea00fe7b2f2,29,2021-05-23,5fe37feb264392bcd1b27,CHPTOTOYPE24517,4:00:00
44,60,60c738561f6f0ea00fe7b2f3,56,2021-05-23,5fe37feb264392bcd1b27,CHPTOTOYPE24517,5:00:00
21,39,60c738561f6f0ea00fe7b2f4,27,2021-05-23,5fe37feb264392bcd1b27,CHPTOTOYPE24517,6:00:00
33,45,60c738561f6f0ea00fe7b2f5,46,2021-05-23,5fe37feb264392bcd1b27,CHPTOTOYPE24517,7:00:00
20,35,60c738561f6f0ea00fe7b2f6,36,2021-05-23,5fe37feb264392bcd1b27,CHPTOTOYPE24517,8:00:00
19,32,60c738561f6f0ea00fe7b2f7,61,2021-05-23,5fe37feb264392bcd1b27,CHPTOTOYPE24517,9:00:00
10,28,60c738561f6f0ea00fe7b2f8,74,2021-05-23,5fe37feb264392bcd1b27,CHPTOTOYPE24517,10:00:00
52,62,60c738561f6f0ea00fe7b2f9,87,2021-05-23,5fe37feb264392bcd1b27,CHPTOTOYPE24517,11:00:00
21,38,60c738561f6f0ea00fe7b2fa,65,2021-05-23,5fe37feb264392bcd1b27,CHPTOTOYPE24517,12:00:00
13,29,60c738561f6f0ea00fe7b2fb,64,2021-05-23,5fe37feb264392bcd1b27,CHPTOTOYPE24517,13:00:00
39,52,60c738561f6f0ea00fe7b2fc,48,2021-05-23,5fe37feb264392bcd1b27,CHPTOTOYPE24517,14:00:00
19,32,60c738561f6f0ea00fe7b2fd,47,2021-05-23,5fe37feb264392bcd1b27,CHPTOTOYPE24517,15:00:00
32,47,60c738561f6f0ea00fe7b2fe,72,2021-05-23,5fe37feb264392bcd1b27,CHPTOTOYPE24517,16:00:00
45,63,60c738561f6f0ea00fe7b2ff,46,2021-05-23,5fe37feb264392bcd1b27,CHPTOTOYPE24517,17:00:00
42,54,60c738561f6f0ea00fe7b300,67,2021-05-23,5fe37feb264392bcd1b27,CHPTOTOYPE24517,18:00:00
11,23,60c738561f6f0ea00fe7b301,82,2021-05-23,5fe37feb264392bcd1b27,CHPTOTOYPE24517,19:00:00
37,53,60c738561f6f0ea00fe7b302,84,2021-05-23,5fe37feb264392bcd1b27,CHPTOTOYPE24517,20:00:00
39,51,60c738561f6f0ea00fe7b303,71,2021-05-23,5fe37feb264392bcd1b27,CHPTOTOYPE24517,21:00:00
4,22,60c738561f6f0ea00fe7b304,43,2021-05-23,5fe37feb264392bcd1b27,CHPTOTOYPE24517,22:00:00
38,56,60c738561f6f0ea00fe7b305,79,2021-05-23,5fe37feb264392bcd1b27,CHPTOTOYPE24517,23:00:00
36,52,60c738561f6f0ea00fe7b306,93,2021-05-24,5fe37feb264392bcd1b27,CHPTOTOYPE24517,0:00:00
32,43,60c738561f6f0ea00fe7b307,85,2021-05-24,5fe37feb264392bcd1b27,CHPTOTOYPE24517,1:00:00
9,24,60c738561f6f0ea00fe7b308,92,2021-05-24,5fe37feb264392bcd1b27,CHPTOTOYPE24517,2:00:00
38,47,60c738561f6f0ea00fe7b309,90,2021-05-24,5fe37feb264392bcd1b27,CHPTOTOYPE24517,3:00:00
12,24,60c738561f6f0ea00fe7b30a,35,2021-05-24,5fe37feb264392bcd1b27,CHPTOTOYPE24517,4:00:00
51,65,60c738561f6f0ea00fe7b30b,28,2021-05-24,5fe37feb264392bcd1b27,CHPTOTOYPE24517,5:00:00
26,41,60c738561f6f0ea00fe7b30c,75,2021-05-24,5fe37feb264392bcd1b27,CHPTOTOYPE24517,6:00:00
17,34,60c738561f6f0ea00fe7b30d,61,2021-05-24,5fe37feb264392bcd1b27,CHPTOTOYPE24517,7:00:00
26,41,60c738561f6f0ea00fe7b30e,64,2021-05-24,5fe37feb264392bcd1b27,CHPTOTOYPE24517,8:00:00
19,34,60c738561f6f0ea00fe7b30f,84,2021-05-24,5fe37feb264392bcd1b27,CHPTOTOYPE24517,9:00:00
5,23,60c738561f6f0ea00fe7b310,61,2021-05-24,5fe37feb264392bcd1b27,CHPTOTOYPE24517,10:00:00
48,62,60c738561f6f0ea00fe7b311,68,2021-05-24,5fe37feb264392bcd1b27,CHPTOTOYPE24517,11:00:00
7,21,60c738561f6f0ea00fe7b312,98,2021-05-24,5fe37feb264392bcd1b27,CHPTOTOYPE24517,12:00:00
29,39,60c738561f6f0ea00fe7b313,62,2021-05-24,5fe37feb264392bcd1b27,CHPTOTOYPE24517,13:00:00
15,29,60c738561f6f0ea00fe7b314,67,2021-05-24,5fe37feb264392bcd1b27,CHPTOTOYPE24517,14:00:00
48,65,60c738561f6f0ea00fe7b315,46,2021-05-24,5fe37feb264392bcd1b27,CHPTOTOYPE24517,15:00:00
42,57,60c738561f6f0ea00fe7b316,81,2021-05-24,5fe37feb264392bcd1b27,CHPTOTOYPE24517,16:00:00
47,56,60c738561f6f0ea00fe7b317,22,2021-05-24,5fe37feb264392bcd1b27,CHPTOTOYPE24517,17:00:00
17,31,60c738561f6f0ea00fe7b318,46,2021-05-24,5fe37feb264392bcd1b27,CHPTOTOYPE24517,18:00:00
15,31,60c738561f6f0ea00fe7b319,34,2021-05-24,5fe37feb264392bcd1b27,CHPTOTOYPE24517,19:00:00
46,55,60c738561f6f0ea00fe7b31a,66,2021-05-24,5fe37feb264392bcd1b27,CHPTOTOYPE24517,20:00:00
29,44,60c738561f6f0ea00fe7b31b,57,2021-05-24,5fe37feb264392bcd1b27,CHPTOTOYPE24517,21:00:00
37,48,60c738561f6f0ea00fe7b31c,68,2021-05-24,5fe37feb264392bcd1b27,CHPTOTOYPE24517,22:00:00
10,20,60c738561f6f0ea00fe7b31d,51,2021-05-24,5fe37feb264392bcd1b27,CHPTOTOYPE24517,23:00:00
10,20,60c738561f6f0ea00fe7b31e,89,2021-05-25,5fe37feb264392bcd1b27,CHPTOTOYPE24517,0:00:00
43,61,60c738561f6f0ea00fe7b31f,87,2021-05-25,5fe37feb264392bcd1b27,CHPTOTOYPE24517,1:00:00
26,39,60c738561f6f0ea00fe7b320,58,2021-05-25,5fe37feb264392bcd1b27,CHPTOTOYPE24517,2:00:00
25,41,60c738561f6f0ea00fe7b321,28,2021-05-25,5fe37feb264392bcd1b27,CHPTOTOYPE24517,3:00:00
34,48,60c738561f6f0ea00fe7b322,28,2021-05-25,5fe37feb264392bcd1b27,CHPTOTOYPE24517,4:00:00
14,30,60c738561f6f0ea00fe7b323,73,2021-05-25,5fe37feb264392bcd1b27,CHPTOTOYPE24517,5:00:00
2,20,60c738561f6f0ea00fe7b324,59,2021-05-25,5fe37feb264392bcd1b27,CHPTOTOYPE24517,6:00:00
39,53,60c738561f6f0ea00fe7b325,38,2021-05-25,5fe37feb264392bcd1b27,CHPTOTOYPE24517,7:00:00
9,24,60c738561f6f0ea00fe7b326,97,2021-05-25,5fe37feb264392bcd1b27,CHPTOTOYPE24517,8:00:00
10,25,60c738561f6f0ea00fe7b327,64,2021-05-25,5fe37feb264392bcd1b27,CHPTOTOYPE24517,9:00:00
53,62,60c738561f6f0ea00fe7b328,95,2021-05-25,5fe37feb264392bcd1b27,CHPTOTOYPE24517,10:00:00
41,55,60c738561f6f0ea00fe7b329,96,2021-05-25,5fe37feb264392bcd1b27,CHPTOTOYPE24517,11:00:00
53,63,60c738561f6f0ea00fe7b32a,96,2021-05-25,5fe37feb264392bcd1b27,CHPTOTOYPE24517,12:00:00
42,57,60c738561f6f0ea00fe7b32b,28,2021-05-25,5fe37feb264392bcd1b27,CHPTOTOYPE24517,13:00:00
50,64,60c738561f6f0ea00fe7b32c,27,2021-05-25,5fe37feb264392bcd1b27,CHPTOTOYPE24517,14:00:00
53,62,60c738561f6f0ea00fe7b32d,42,2021-05-25,5fe37feb264392bcd1b27,CHPTOTOYPE24517,15:00:00
39,50,60c738561f6f0ea00fe7b32e,73,2021-05-25,5fe37feb264392bcd1b27,CHPTOTOYPE24517,16:00:00
25,36,60c738561f6f0ea00fe7b32f,25,2021-05-25,5fe37feb264392bcd1b27,CHPTOTOYPE24517,17:00:00
30,41,60c738561f6f0ea00fe7b330,66,2021-05-25,5fe37feb264392bcd1b27,CHPTOTOYPE24517,18:00:00
13,26,60c738561f6f0ea00fe7b331,70,2021-05-25,5fe37feb264392bcd1b27,CHPTOTOYPE24517,19:00:00
18,29,60c738561f6f0ea00fe7b332,50,2021-05-25,5fe37feb264392bcd1b27,CHPTOTOYPE24517,20:00:00
29,45,60c738561f6f0ea00fe7b333,47,2021-05-25,5fe37feb264392bcd1b27,CHPTOTOYPE24517,21:00:00
24,36,60c738561f6f0ea00fe7b334,30,2021-05-25,5fe37feb264392bcd1b27,CHPTOTOYPE24517,22:00:00
23,37,60c738561f6f0ea00fe7b335,45,2021-05-25,5fe37feb264392bcd1b27,CHPTOTOYPE24517,23:00:00
8,26,60c738561f6f0ea00fe7b336,25,2021-05-26,5fe37feb264392bcd1b27,CHPTOTOYPE24517,0:00:00
38,48,60c738561f6f0ea00fe7b337,25,2021-05-26,5fe37feb264392bcd1b27,CHPTOTOYPE24517,1:00:00
16,32,60c738561f6f0ea00fe7b338,93,2021-05-26,5fe37feb264392bcd1b27,CHPTOTOYPE24517,2:00:00
19,32,60c738561f6f0ea00fe7b339,72,2021-05-26,5fe37feb264392bcd1b27,CHPTOTOYPE24517,3:00:00
43,60,60c738561f6f0ea00fe7b33a,89,2021-05-26,5fe37feb264392bcd1b27,CHPTOTOYPE24517,4:00:00
42,59,60c738561f6f0ea00fe7b33b,83,2021-05-26,5fe37feb264392bcd1b27,CHPTOTOYPE24517,5:00:00
48,60,60c738561f6f0ea00fe7b33c,39,2021-05-26,5fe37feb264392bcd1b27,CHPTOTOYPE24517,6:00:00
38,52,60c738561f6f0ea00fe7b33d,98,2021-05-26,5fe37feb264392bcd1b27,CHPTOTOYPE24517,7:00:00
37,52,60c738561f6f0ea00fe7b33e,64,2021-05-26,5fe37feb264392bcd1b27,CHPTOTOYPE24517,8:00:00
35,51,60c738561f6f0ea00fe7b33f,93,2021-05-26,5fe37feb264392bcd1b27,CHPTOTOYPE24517,9:00:00
14,29,60c738561f6f0ea00fe7b340,61,2021-05-26,5fe37feb264392bcd1b27,CHPTOTOYPE24517,10:00:00
43,52,60c738561f6f0ea00fe7b341,89,2021-05-26,5fe37feb264392bcd1b27,CHPTOTOYPE24517,11:00:00
46,55,60c738561f6f0ea00fe7b342,91,2021-05-26,5fe37feb264392bcd1b27,CHPTOTOYPE24517,12:00:00
28,37,60c738561f6f0ea00fe7b343,90,2021-05-26,5fe37feb264392bcd1b27,CHPTOTOYPE24517,13:00:00
52,64,60c738561f6f0ea00fe7b344,79,2021-05-26,5fe37feb264392bcd1b27,CHPTOTOYPE24517,14:00:00
13,26,60c738561f6f0ea00fe7b345,91,2021-05-26,5fe37feb264392bcd1b27,CHPTOTOYPE24517,15:00:00
26,39,60c738561f6f0ea00fe7b346,90,2021-05-26,5fe37feb264392bcd1b27,CHPTOTOYPE24517,16:00:00
23,34,60c738561f6f0ea00fe7b347,86,2021-05-26,5fe37feb264392bcd1b27,CHPTOTOYPE24517,17:00:00
48,61,60c738561f6f0ea00fe7b348,85,2021-05-26,5fe37feb264392bcd1b27,CHPTOTOYPE24517,18:00:00
26,37,60c738561f6f0ea00fe7b349,33,2021-05-26,5fe37feb264392bcd1b27,CHPTOTOYPE24517,19:00:00
24,34,60c738561f6f0ea00fe7b34a,78,2021-05-26,5fe37feb264392bcd1b27,CHPTOTOYPE24517,20:00:00
35,44,60c738561f6f0ea00fe7b34b,95,2021-05-26,5fe37feb264392bcd1b27,CHPTOTOYPE24517,21:00:00
46,55,60c738561f6f0ea00fe7b34c,63,2021-05-26,5fe37feb264392bcd1b27,CHPTOTOYPE24517,22:00:00
23,34,60c738561f6f0ea00fe7b34d,64,2021-05-26,5fe37feb264392bcd1b27,CHPTOTOYPE24517,23:00:00
39,57,60c738561f6f0ea00fe7b34e,81,2021-05-27,5fe37feb264392bcd1b27,CHPTOTOYPE24517,0:00:00
26,44,60c738561f6f0ea00fe7b34f,63,2021-05-27,5fe37feb264392bcd1b27,CHPTOTOYPE24517,1:00:00
17,29,60c738561f6f0ea00fe7b350,80,2021-05-27,5fe37feb264392bcd1b27,CHPTOTOYPE24517,2:00:00
10,27,60c738561f6f0ea00fe7b351,80,2021-05-27,5fe37feb264392bcd1b27,CHPTOTOYPE24517,3:00:00
36,46,60c738561f6f0ea00fe7b352,67,2021-05-27,5fe37feb264392bcd1b27,CHPTOTOYPE24517,4:00:00
20,30,60c738561f6f0ea00fe7b353,94,2021-05-27,5fe37feb264392bcd1b27,CHPTOTOYPE24517,5:00:00
20,37,60c738561f6f0ea00fe7b354,91,2021-05-27,5fe37feb264392bcd1b27,CHPTOTOYPE24517,6:00:00
43,60,60c738561f6f0ea00fe7b355,37,2021-05-27,5fe37feb264392bcd1b27,CHPTOTOYPE24517,7:00:00
22,31,60c738561f6f0ea00fe7b356,73,2021-05-27,5fe37feb264392bcd1b27,CHPTOTOYPE24517,8:00:00
44,54,60c738561f6f0ea00fe7b357,35,2021-05-27,5fe37feb264392bcd1b27,CHPTOTOYPE24517,9:00:00
10,21,60c738561f6f0ea00fe7b358,35,2021-05-27,5fe37feb264392bcd1b27,CHPTOTOYPE24517,10:00:00
16,32,60c738561f6f0ea00fe7b359,63,2021-05-27,5fe37feb264392bcd1b27,CHPTOTOYPE24517,11:00:00
51,61,60c738561f6f0ea00fe7b35a,78,2021-05-27,5fe37feb264392bcd1b27,CHPTOTOYPE24517,12:00:00
51,65,60c738561f6f0ea00fe7b35b,91,2021-05-27,5fe37feb264392bcd1b27,CHPTOTOYPE24517,13:00:00
46,62,60c738561f6f0ea00fe7b35c,29,2021-05-27,5fe37feb264392bcd1b27,CHPTOTOYPE24517,14:00:00
51,61,60c738561f6f0ea00fe7b35d,92,2021-05-27,5fe37feb264392bcd1b27,CHPTOTOYPE24517,15:00:00
20,30,60c738561f6f0ea00fe7b35e,38,2021-05-27,5fe37feb264392bcd1b27,CHPTOTOYPE24517,16:00:00
23,38,60c738561f6f0ea00fe7b35f,72,2021-05-27,5fe37feb264392bcd1b27,CHPTOTOYPE24517,17:00:00
8,22,60c738561f6f0ea00fe7b360,61,2021-05-27,5fe37feb264392bcd1b27,CHPTOTOYPE24517,18:00:00
27,44,60c738561f6f0ea00fe7b361,22,2021-05-27,5fe37feb264392bcd1b27,CHPTOTOYPE24517,19:00:00
